transaction_id,date,time,day_of_week,is_weekend,product_id,product_name,category,sub_category,brand,store_section,quantity,unit_price,unit_cost,discount_pct,discount_amount,line_total,gross_profit,payment_method
124CF1E8,2026-01-15,18:29:33,Thursday,No,P013,Fresh Orange Juice 1L,Beverages,Juice,Tropicana,Refrigerated,1,95.0,62.0,0.0,0.0,95.0,33.0,Card
5BD5F97F,2026-01-15,18:34:05,Thursday,No,P011,Cold Brew Coffee 250ml,Beverages,Coffee,Blue Tokai,Refrigerated,1,85.0,52.0,0.0,0.0,85.0,33.0,UPI
68A44F78,2026-01-15,18:35:30,Thursday,No,P034,Wool Winter Scarf,Seasonal,Winter Wear,Fabindia,Seasonal,1,499.0,200.0,1.4,6.99,492.01,292.01,Card
68A44F78,2026-01-15,18:35:30,Thursday,No,P013,Fresh Orange Juice 1L,Beverages,Juice,Tropicana,Refrigerated,3,95.0,62.0,7.3,20.8,264.2,78.2,Card
68A44F78,2026-01-15,18:35:30,Thursday,No,P025,Baby Spinach 150g,Produce,Leafy Green,Local,Produce,1,45.0,25.0,3.1,1.4,43.6,18.6,Card
68A44F78,2026-01-15,18:35:30,Thursday,No,P005,Butter 100g,Dairy,Butter,Amul,Refrigerated,2,55.0,40.0,0.0,0.0,110.0,30.0,Card
8D4242FF,2026-01-15,18:42:53,Thursday,No,P023,Roasted Peanuts 200g,Snacks,Nuts,Farmley,Snacks Aisle,1,75.0,46.0,0.0,0.0,75.0,29.0,Wallet
8D4242FF,2026-01-15,18:42:53,Thursday,No,P007,Sourdough Bread 400g,Bakery,Bread,Modern,Bakery Shelf,1,65.0,40.0,0.0,0.0,65.0,25.0,Wallet
69E122A0,2026-01-15,18:45:47,Thursday,No,P012,Sparkling Water 500ml,Beverages,Water,Evian,Beverages Aisle,1,60.0,38.0,0.0,0.0,60.0,22.0,UPI
E0EE5F4B,2026-01-15,18:51:19,Thursday,No,P037,Vitamin C Supplements 30s,Seasonal,Health,Himalaya,Personal Care,1,195.0,95.0,1.1,2.15,192.85,97.85,UPI
9BA49255,2026-01-15,18:53:57,Thursday,No,P011,Cold Brew Coffee 250ml,Beverages,Coffee,Blue Tokai,Refrigerated,3,85.0,52.0,0.0,0.0,255.0,99.0,Cash
9BA49255,2026-01-15,18:53:57,Thursday,No,P024,Bananas 6pk,Produce,Fruit,Local,Produce,2,40.0,22.0,0.0,0.0,80.0,36.0,Cash
9D9E0A37,2026-01-15,18:56:15,Thursday,No,P006,Cheese Slices 200g,Dairy,Cheese,Britannia,Refrigerated,2,95.0,68.0,2.8,5.32,184.68,48.68,Card
9D9E0A37,2026-01-15,18:56:15,Thursday,No,P024,Bananas 6pk,Produce,Fruit,Local,Produce,2,40.0,22.0,0.0,0.0,80.0,36.0,Card
2C79170C,2026-01-15,19:06:43,Thursday,No,P009,Butter Croissant 4pk,Bakery,Pastry,La Boulange,Bakery Shelf,1,90.0,58.0,0.0,0.0,90.0,32.0,Wallet
2C79170C,2026-01-15,19:06:43,Thursday,No,P015,Energy Drink 250ml,Beverages,Energy,Monster,Beverages Aisle,2,115.0,72.0,0.0,0.0,230.0,86.0,Wallet
E91C5227,2026-01-15,19:28:50,Thursday,No,P004,Greek Yogurt 400g,Dairy,Yogurt,Epigamia,Refrigerated,1,80.0,55.0,0.0,0.0,80.0,25.0,UPI
E91C5227,2026-01-15,19:28:50,Thursday,No,P002,Skimmed Milk 500ml,Dairy,Milk,Mother Dairy,Refrigerated,1,28.0,20.0,7.9,2.21,25.79,5.79,UPI
699B8D07,2026-01-15,19:48:15,Thursday,No,P035,Sunscreen SPF50 100ml,Seasonal,Summer Care,Neutrogena,Seasonal,1,395.0,180.0,8.0,31.6,363.4,183.4,Cash
699B8D07,2026-01-15,19:48:15,Thursday,No,P011,Cold Brew Coffee 250ml,Beverages,Coffee,Blue Tokai,Refrigerated,2,85.0,52.0,1.0,1.7,168.3,64.3,Cash
699B8D07,2026-01-15,19:48:15,Thursday,No,P001,Whole Milk 1L,Dairy,Milk,Amul,Refrigerated,1,52.0,38.0,0.0,0.0,52.0,14.0,Cash
9D836B54,2026-01-15,20:12:25,Thursday,No,P030,Travel Shampoo 100ml,Personal Care,Hair Care,Dove,Personal Care,1,75.0,46.0,0.0,0.0,75.0,29.0,Cash
9D836B54,2026-01-15,20:12:25,Thursday,No,P006,Cheese Slices 200g,Dairy,Cheese,Britannia,Refrigerated,1,95.0,68.0,5.3,5.04,89.96,21.96,Cash
9D836B54,2026-01-15,20:12:25,Thursday,No,P008,Multigrain Bread 400g,Bakery,Bread,Harvest Gold,Bakery Shelf,2,60.0,38.0,0.0,0.0,120.0,44.0,Cash
D6263D2C,2026-01-15,20:14:26,Thursday,No,P027,Avocado,Produce,Fruit,Local,Produce,1,55.0,32.0,0.0,0.0,55.0,23.0,UPI
9692F927,2026-01-15,20:16:51,Thursday,No,P036,Hand Sanitizer 200ml,Seasonal,Hygiene,Dettol,Personal Care,1,95.0,52.0,3.3,3.13,91.87,39.87,Cash
9692F927,2026-01-15,20:16:51,Thursday,No,P037,Vitamin C Supplements 30s,Seasonal,Health,Himalaya,Personal Care,1,195.0,95.0,5.5,10.72,184.28,89.28,Cash
9692F927,2026-01-15,20:16:51,Thursday,No,P034,Wool Winter Scarf,Seasonal,Winter Wear,Fabindia,Seasonal,1,499.0,200.0,0.0,0.0,499.0,299.0,Cash
9692F927,2026-01-15,20:16:51,Thursday,No,P012,Sparkling Water 500ml,Beverages,Water,Evian,Beverages Aisle,3,60.0,38.0,9.6,17.28,162.72,48.72,Cash
9692F927,2026-01-15,20:16:51,Thursday,No,P032,Paper Towels 2pk,Household,Paper,Bounty,Household,1,75.0,46.0,5.9,4.42,70.58,24.58,Cash
4CD10C1C,2026-01-15,20:22:30,Thursday,No,P032,Paper Towels 2pk,Household,Paper,Bounty,Household,1,75.0,46.0,0.0,0.0,75.0,29.0,UPI
4CD10C1C,2026-01-15,20:22:30,Thursday,No,P015,Energy Drink 250ml,Beverages,Energy,Monster,Beverages Aisle,1,115.0,72.0,0.0,0.0,115.0,43.0,UPI
A2475C5A,2026-01-15,21:26:07,Thursday,No,P029,Lip Balm SPF15,Personal Care,Lip Care,Carmex,Personal Care,1,65.0,38.0,0.9,0.58,64.42,26.42,Wallet
A2475C5A,2026-01-15,21:26:07,Thursday,No,P014,Green Tea 20 bags,Beverages,Tea,Tetley,Dry Goods,4,120.0,75.0,14.0,67.2,412.8,112.8,Wallet
956F96CF,2026-01-15,21:37:21,Thursday,No,P035,Sunscreen SPF50 100ml,Seasonal,Summer Care,Neutrogena,Seasonal,1,395.0,180.0,0.0,0.0,395.0,215.0,UPI
173D4F4E,2026-01-15,22:35:32,Thursday,No,P018,Archi POPs Chips 4pk,Snacks,Chips,Archi POP's,Snacks Aisle,1,120.0,72.0,2.7,3.24,116.76,44.76,UPI
EB8C14E7,2026-01-16,07:00:33,Friday,No,P024,Bananas 6pk,Produce,Fruit,Local,Produce,1,40.0,22.0,9.7,3.88,36.12,14.12,Cash
EB8C14E7,2026-01-16,07:00:33,Friday,No,P029,Lip Balm SPF15,Personal Care,Lip Care,Carmex,Personal Care,1,65.0,38.0,4.6,2.99,62.01,24.01,Cash
EB8C14E7,2026-01-16,07:00:33,Friday,No,P007,Sourdough Bread 400g,Bakery,Bread,Modern,Bakery Shelf,1,65.0,40.0,0.0,0.0,65.0,25.0,Cash
D23D32D4,2026-01-16,07:01:51,Friday,No,P036,Hand Sanitizer 200ml,Seasonal,Hygiene,Dettol,Personal Care,1,95.0,52.0,0.0,0.0,95.0,43.0,UPI
D23D32D4,2026-01-16,07:01:51,Friday,No,P015,Energy Drink 250ml,Beverages,Energy,Monster,Beverages Aisle,1,115.0,72.0,0.0,0.0,115.0,43.0,UPI
D23D32D4,2026-01-16,07:01:51,Friday,No,P007,Sourdough Bread 400g,Bakery,Bread,Modern,Bakery Shelf,1,65.0,40.0,0.0,0.0,65.0,25.0,UPI
BDFDC129,2026-01-16,07:04:56,Friday,No,P010,Digestive Biscuits 250g,Bakery,Biscuits,McVitie's,Dry Goods,1,55.0,35.0,0.0,0.0,55.0,20.0,UPI
5A5364D1,2026-01-16,07:09:39,Friday,No,P030,Travel Shampoo 100ml,Personal Care,Hair Care,Dove,Personal Care,1,75.0,46.0,0.0,0.0,75.0,29.0,Cash
5A5364D1,2026-01-16,07:09:39,Friday,No,P025,Baby Spinach 150g,Produce,Leafy Green,Local,Produce,1,45.0,25.0,7.2,3.24,41.76,16.76,Cash
5A5364D1,2026-01-16,07:09:39,Friday,No,P036,Hand Sanitizer 200ml,Seasonal,Hygiene,Dettol,Personal Care,1,95.0,52.0,6.5,6.17,88.83,36.83,Cash
5A7F925C,2026-01-16,07:10:08,Friday,No,P022,Rice Crackers 150g,Snacks,Crackers,Bingo,Snacks Aisle,1,55.0,33.0,2.3,1.26,53.74,20.74,UPI
968672C2,2026-01-16,07:23:14,Friday,No,P032,Paper Towels 2pk,Household,Paper,Bounty,Household,1,75.0,46.0,0.0,0.0,75.0,29.0,UPI
CBEE4BAE,2026-01-16,07:52:18,Friday,No,P027,Avocado,Produce,Fruit,Local,Produce,1,55.0,32.0,0.0,0.0,55.0,23.0,UPI
CBEE4BAE,2026-01-16,07:52:18,Friday,No,P008,Multigrain Bread 400g,Bakery,Bread,Harvest Gold,Bakery Shelf,1,60.0,38.0,1.5,0.9,59.1,21.1,UPI
CBEE4BAE,2026-01-16,07:52:18,Friday,No,P010,Digestive Biscuits 250g,Bakery,Biscuits,McVitie's,Dry Goods,1,55.0,35.0,4.3,2.37,52.63,17.63,UPI
CBEE4BAE,2026-01-16,07:52:18,Friday,No,P037,Vitamin C Supplements 30s,Seasonal,Health,Himalaya,Personal Care,1,195.0,95.0,0.0,0.0,195.0,100.0,UPI
F2F09A69,2026-01-16,07:55:25,Friday,No,P007,Sourdough Bread 400g,Bakery,Bread,Modern,Bakery Shelf,1,65.0,40.0,0.0,0.0,65.0,25.0,Cash
ECBFCF26,2026-01-16,08:01:50,Friday,No,P034,Wool Winter Scarf,Seasonal,Winter Wear,Fabindia,Seasonal,1,499.0,200.0,0.0,0.0,499.0,299.0,UPI
ECBFCF26,2026-01-16,08:01:50,Friday,No,P009,Butter Croissant 4pk,Bakery,Pastry,La Boulange,Bakery Shelf,1,90.0,58.0,0.0,0.0,90.0,32.0,UPI
37BB0BE5,2026-01-16,08:22:28,Friday,No,P003,Paneer 200g,Dairy,Cheese,Amul,Refrigerated,1,85.0,60.0,0.0,0.0,85.0,25.0,UPI
37BB0BE5,2026-01-16,08:22:28,Friday,No,P029,Lip Balm SPF15,Personal Care,Lip Care,Carmex,Personal Care,1,65.0,38.0,0.0,0.0,65.0,27.0,UPI
1904E0CB,2026-01-16,08:28:56,Friday,No,P027,Avocado,Produce,Fruit,Local,Produce,1,55.0,32.0,0.0,0.0,55.0,23.0,Cash
1904E0CB,2026-01-16,08:28:56,Friday,No,P009,Butter Croissant 4pk,Bakery,Pastry,La Boulange,Bakery Shelf,1,90.0,58.0,0.0,0.0,90.0,32.0,Cash
1AB002C7,2026-01-16,08:33:03,Friday,No,P019,Trail Mix 250g,Snacks,Nuts,Happilo,Snacks Aisle,1,180.0,110.0,0.5,0.9,179.1,69.1,UPI
2FDE96AB,2026-01-16,08:42:12,Friday,No,P002,Skimmed Milk 500ml,Dairy,Milk,Mother Dairy,Refrigerated,1,28.0,20.0,0.0,0.0,28.0,8.0,UPI
1154AD30,2026-01-16,08:42:34,Friday,No,P004,Greek Yogurt 400g,Dairy,Yogurt,Epigamia,Refrigerated,1,80.0,55.0,0.0,0.0,80.0,25.0,Cash
4567A588,2026-01-16,08:48:26,Friday,No,P029,Lip Balm SPF15,Personal Care,Lip Care,Carmex,Personal Care,1,65.0,38.0,0.0,0.0,65.0,27.0,Wallet
98C6D9D9,2026-01-16,09:12:51,Friday,No,P008,Multigrain Bread 400g,Bakery,Bread,Harvest Gold,Bakery Shelf,1,60.0,38.0,0.0,0.0,60.0,22.0,Card
98C6D9D9,2026-01-16,09:12:51,Friday,No,P017,Almond Milk 1L,Beverages,Plant Milk,Epigamia,Refrigerated,1,130.0,85.0,0.0,0.0,130.0,45.0,Card
91D8EDB3,2026-01-16,09:29:43,Friday,No,P014,Green Tea 20 bags,Beverages,Tea,Tetley,Dry Goods,1,120.0,75.0,9.3,11.16,108.84,33.84,Cash
91D8EDB3,2026-01-16,09:29:43,Friday,No,P037,Vitamin C Supplements 30s,Seasonal,Health,Himalaya,Personal Care,1,195.0,95.0,0.0,0.0,195.0,100.0,Cash
1118E50A,2026-01-16,09:36:06,Friday,No,P020,Dark Chocolate 70% 100g,Snacks,Chocolate,Amano,Snacks Aisle,1,95.0,58.0,8.9,8.46,86.54,28.54,Cash
1118E50A,2026-01-16,09:36:06,Friday,No,P037,Vitamin C Supplements 30s,Seasonal,Health,Himalaya,Personal Care,1,195.0,95.0,2.2,4.29,190.71,95.71,Cash
1118E50A,2026-01-16,09:36:06,Friday,No,P013,Fresh Orange Juice 1L,Beverages,Juice,Tropicana,Refrigerated,1,95.0,62.0,7.8,7.41,87.59,25.59,Cash
AFF47C4F,2026-01-16,09:36:10,Friday,No,P015,Energy Drink 250ml,Beverages,Energy,Monster,Beverages Aisle,1,115.0,72.0,0.0,0.0,115.0,43.0,Card
AFF47C4F,2026-01-16,09:36:10,Friday,No,P022,Rice Crackers 150g,Snacks,Crackers,Bingo,Snacks Aisle,1,55.0,33.0,0.0,0.0,55.0,22.0,Card
6A3817AE,2026-01-16,09:36:36,Friday,No,P027,Avocado,Produce,Fruit,Local,Produce,1,55.0,32.0,8.0,4.4,50.6,18.6,UPI
1E0C488A,2026-01-16,09:38:18,Friday,No,P013,Fresh Orange Juice 1L,Beverages,Juice,Tropicana,Refrigerated,1,95.0,62.0,7.2,6.84,88.16,26.16,Card
9C4901EF,2026-01-16,10:35:46,Friday,No,P021,Popcorn Caramel 100g,Snacks,Popcorn,Act II,Snacks Aisle,1,45.0,27.0,0.0,0.0,45.0,18.0,Cash
9C4901EF,2026-01-16,10:35:46,Friday,No,P024,Bananas 6pk,Produce,Fruit,Local,Produce,1,40.0,22.0,5.6,2.24,37.76,15.76,Cash
D6BAC9C8,2026-01-16,10:40:39,Friday,No,P033,Zip-lock Bags 30pk,Household,Storage,Ziploc,Household,1,95.0,58.0,0.0,0.0,95.0,37.0,Cash
D6BAC9C8,2026-01-16,10:40:39,Friday,No,P037,Vitamin C Supplements 30s,Seasonal,Health,Himalaya,Personal Care,1,195.0,95.0,0.0,0.0,195.0,100.0,Cash
D6BAC9C8,2026-01-16,10:40:39,Friday,No,P005,Butter 100g,Dairy,Butter,Amul,Refrigerated,1,55.0,40.0,5.8,3.19,51.81,11.81,Cash
A2D2EEFA,2026-01-16,11:18:52,Friday,No,P027,Avocado,Produce,Fruit,Local,Produce,1,55.0,32.0,3.9,2.15,52.85,20.85,Wallet
B940722C,2026-01-16,11:29:45,Friday,No,P004,Greek Yogurt 400g,Dairy,Yogurt,Epigamia,Refrigerated,1,80.0,55.0,2.9,2.32,77.68,22.68,Cash
395AEED6,2026-01-16,12:02:05,Friday,No,P020,Dark Chocolate 70% 100g,Snacks,Chocolate,Amano,Snacks Aisle,1,95.0,58.0,0.0,0.0,95.0,37.0,UPI
2786EE9E,2026-01-16,12:03:15,Friday,No,P007,Sourdough Bread 400g,Bakery,Bread,Modern,Bakery Shelf,1,65.0,40.0,7.4,4.81,60.19,20.19,Card
2786EE9E,2026-01-16,12:03:15,Friday,No,P026,Cherry Tomatoes 250g,Produce,Vegetables,Local,Produce,1,60.0,35.0,0.0,0.0,60.0,25.0,Card
2786EE9E,2026-01-16,12:03:15,Friday,No,P031,Dish Soap 500ml,Household,Cleaning,Vim,Household,1,85.0,52.0,0.0,0.0,85.0,33.0,Card
7D710C11,2026-01-16,12:06:20,Friday,No,P014,Green Tea 20 bags,Beverages,Tea,Tetley,Dry Goods,1,120.0,75.0,8.2,9.84,110.16,35.16,UPI
B6343CAF,2026-01-16,12:35:00,Friday,No,P013,Fresh Orange Juice 1L,Beverages,Juice,Tropicana,Refrigerated,1,95.0,62.0,5.3,5.04,89.96,27.96,UPI
B6343CAF,2026-01-16,12:35:00,Friday,No,P022,Rice Crackers 150g,Snacks,Crackers,Bingo,Snacks Aisle,1,55.0,33.0,0.0,0.0,55.0,22.0,UPI
B6343CAF,2026-01-16,12:35:00,Friday,No,P020,Dark Chocolate 70% 100g,Snacks,Chocolate,Amano,Snacks Aisle,1,95.0,58.0,1.2,1.14,93.86,35.86,UPI
B6343CAF,2026-01-16,12:35:00,Friday,No,P016,Coconut Water 330ml,Beverages,Water,Raw Pressery,Refrigerated,1,70.0,44.0,0.0,0.0,70.0,26.0,UPI
B6343CAF,2026-01-16,12:35:00,Friday,No,P031,Dish Soap 500ml,Household,Cleaning,Vim,Household,1,85.0,52.0,0.0,0.0,85.0,33.0,UPI
21C7444D,2026-01-16,12:49:50,Friday,No,P012,Sparkling Water 500ml,Beverages,Water,Evian,Beverages Aisle,1,60.0,38.0,0.0,0.0,60.0,22.0,Cash
21C7444D,2026-01-16,12:49:50,Friday,No,P030,Travel Shampoo 100ml,Personal Care,Hair Care,Dove,Personal Care,1,75.0,46.0,0.0,0.0,75.0,29.0,Cash
21C7444D,2026-01-16,12:49:50,Friday,No,P025,Baby Spinach 150g,Produce,Leafy Green,Local,Produce,1,45.0,25.0,1.3,0.58,44.42,19.42,Cash
8AABB9C4,2026-01-16,13:01:49,Friday,No,P026,Cherry Tomatoes 250g,Produce,Vegetables,Local,Produce,1,60.0,35.0,0.0,0.0,60.0,25.0,UPI
66EFA554,2026-01-16,13:04:33,Friday,No,P031,Dish Soap 500ml,Household,Cleaning,Vim,Household,1,85.0,52.0,0.0,0.0,85.0,33.0,Cash
2AAD1638,2026-01-16,13:06:08,Friday,No,P003,Paneer 200g,Dairy,Cheese,Amul,Refrigerated,1,85.0,60.0,0.0,0.0,85.0,25.0,UPI
58B148AC,2026-01-16,13:10:30,Friday,No,P004,Greek Yogurt 400g,Dairy,Yogurt,Epigamia,Refrigerated,1,80.0,55.0,0.0,0.0,80.0,25.0,Cash
58B148AC,2026-01-16,13:10:30,Friday,No,P011,Cold Brew Coffee 250ml,Beverages,Coffee,Blue Tokai,Refrigerated,1,85.0,52.0,4.3,3.65,81.35,29.35,Cash
10F10232,2026-01-16,13:11:55,Friday,No,P029,Lip Balm SPF15,Personal Care,Lip Care,Carmex,Personal Care,1,65.0,38.0,6.3,4.09,60.91,22.91,UPI
E3AA7C77,2026-01-16,13:14:48,Friday,No,P021,Popcorn Caramel 100g,Snacks,Popcorn,Act II,Snacks Aisle,1,45.0,27.0,0.0,0.0,45.0,18.0,Card
E3AA7C77,2026-01-16,13:14:48,Friday,No,P009,Butter Croissant 4pk,Bakery,Pastry,La Boulange,Bakery Shelf,1,90.0,58.0,0.0,0.0,90.0,32.0,Card
E3AA7C77,2026-01-16,13:14:48,Friday,No,P030,Travel Shampoo 100ml,Personal Care,Hair Care,Dove,Personal Care,1,75.0,46.0,0.0,0.0,75.0,29.0,Card
12309FA7,2026-01-16,13:20:55,Friday,No,P029,Lip Balm SPF15,Personal Care,Lip Care,Carmex,Personal Care,1,65.0,38.0,0.0,0.0,65.0,27.0,UPI
12309FA7,2026-01-16,13:20:55,Friday,No,P035,Sunscreen SPF50 100ml,Seasonal,Summer Care,Neutrogena,Seasonal,1,395.0,180.0,0.0,0.0,395.0,215.0,UPI
708321F3,2026-01-16,13:21:47,Friday,No,P022,Rice Crackers 150g,Snacks,Crackers,Bingo,Snacks Aisle,1,55.0,33.0,0.0,0.0,55.0,22.0,UPI
AD8F3079,2026-01-16,13:27:53,Friday,No,P031,Dish Soap 500ml,Household,Cleaning,Vim,Household,1,85.0,52.0,1.4,1.19,83.81,31.81,Cash
F01DC7DC,2026-01-16,13:44:17,Friday,No,P024,Bananas 6pk,Produce,Fruit,Local,Produce,1,40.0,22.0,5.7,2.28,37.72,15.72,UPI
F01DC7DC,2026-01-16,13:44:17,Friday,No,P025,Baby Spinach 150g,Produce,Leafy Green,Local,Produce,1,45.0,25.0,0.0,0.0,45.0,20.0,UPI
F01DC7DC,2026-01-16,13:44:17,Friday,No,P022,Rice Crackers 150g,Snacks,Crackers,Bingo,Snacks Aisle,1,55.0,33.0,0.0,0.0,55.0,22.0,UPI
7DF800C7,2026-01-16,13:52:39,Friday,No,P009,Butter Croissant 4pk,Bakery,Pastry,La Boulange,Bakery Shelf,1,90.0,58.0,8.5,7.65,82.35,24.35,Cash
7DF800C7,2026-01-16,13:52:39,Friday,No,P035,Sunscreen SPF50 100ml,Seasonal,Summer Care,Neutrogena,Seasonal,1,395.0,180.0,0.0,0.0,395.0,215.0,Cash
7BA5791F,2026-01-16,14:16:31,Friday,No,P001,Whole Milk 1L,Dairy,Milk,Amul,Refrigerated,1,52.0,38.0,0.0,0.0,52.0,14.0,Cash
7FEEDE47,2026-01-16,14:30:12,Friday,No,P012,Sparkling Water 500ml,Beverages,Water,Evian,Beverages Aisle,1,60.0,38.0,0.0,0.0,60.0,22.0,Card
7FEEDE47,2026-01-16,14:30:12,Friday,No,P002,Skimmed Milk 500ml,Dairy,Milk,Mother Dairy,Refrigerated,1,28.0,20.0,9.7,2.72,25.28,5.28,Card
7FEEDE47,2026-01-16,14:30:12,Friday,No,P029,Lip Balm SPF15,Personal Care,Lip Care,Carmex,Personal Care,1,65.0,38.0,0.0,0.0,65.0,27.0,Card
7FEEDE47,2026-01-16,14:30:12,Friday,No,P018,Archi POPs Chips 4pk,Snacks,Chips,Archi POP's,Snacks Aisle,1,120.0,72.0,0.0,0.0,120.0,48.0,Card
7FEEDE47,2026-01-16,14:30:12,Friday,No,P025,Baby Spinach 150g,Produce,Leafy Green,Local,Produce,1,45.0,25.0,0.0,0.0,45.0,20.0,Card
380238C9,2026-01-16,14:36:35,Friday,No,P002,Skimmed Milk 500ml,Dairy,Milk,Mother Dairy,Refrigerated,1,28.0,20.0,0.0,0.0,28.0,8.0,Wallet
4C0FBF51,2026-01-16,14:38:02,Friday,No,P018,Archi POPs Chips 4pk,Snacks,Chips,Archi POP's,Snacks Aisle,1,120.0,72.0,0.0,0.0,120.0,48.0,UPI
4C0FBF51,2026-01-16,14:38:02,Friday,No,P016,Coconut Water 330ml,Beverages,Water,Raw Pressery,Refrigerated,1,70.0,44.0,0.0,0.0,70.0,26.0,UPI
F09756B3,2026-01-16,14:40:50,Friday,No,P027,Avocado,Produce,Fruit,Local,Produce,1,55.0,32.0,0.0,0.0,55.0,23.0,Card
F09756B3,2026-01-16,14:40:50,Friday,No,P010,Digestive Biscuits 250g,Bakery,Biscuits,McVitie's,Dry Goods,1,55.0,35.0,0.0,0.0,55.0,20.0,Card
F09756B3,2026-01-16,14:40:50,Friday,No,P001,Whole Milk 1L,Dairy,Milk,Amul,Refrigerated,1,52.0,38.0,0.0,0.0,52.0,14.0,Card
F09756B3,2026-01-16,14:40:50,Friday,No,P009,Butter Croissant 4pk,Bakery,Pastry,La Boulange,Bakery Shelf,1,90.0,58.0,0.0,0.0,90.0,32.0,Card
03127096,2026-01-16,15:17:23,Friday,No,P034,Wool Winter Scarf,Seasonal,Winter Wear,Fabindia,Seasonal,1,499.0,200.0,0.0,0.0,499.0,299.0,Cash
03127096,2026-01-16,15:17:23,Friday,No,P036,Hand Sanitizer 200ml,Seasonal,Hygiene,Dettol,Personal Care,1,95.0,52.0,0.0,0.0,95.0,43.0,Cash
03127096,2026-01-16,15:17:23,Friday,No,P023,Roasted Peanuts 200g,Snacks,Nuts,Farmley,Snacks Aisle,1,75.0,46.0,7.8,5.85,69.15,23.15,Cash
501666C9,2026-01-16,15:54:33,Friday,No,P029,Lip Balm SPF15,Personal Care,Lip Care,Carmex,Personal Care,1,65.0,38.0,0.0,0.0,65.0,27.0,Cash
501666C9,2026-01-16,15:54:33,Friday,No,P021,Popcorn Caramel 100g,Snacks,Popcorn,Act II,Snacks Aisle,1,45.0,27.0,0.0,0.0,45.0,18.0,Cash
501666C9,2026-01-16,15:54:33,Friday,No,P003,Paneer 200g,Dairy,Cheese,Amul,Refrigerated,1,85.0,60.0,8.0,6.8,78.2,18.2,Cash
56B45746,2026-01-16,16:11:02,Friday,No,P036,Hand Sanitizer 200ml,Seasonal,Hygiene,Dettol,Personal Care,1,95.0,52.0,0.0,0.0,95.0,43.0,UPI
E98A7F71,2026-01-16,16:11:15,Friday,No,P004,Greek Yogurt 400g,Dairy,Yogurt,Epigamia,Refrigerated,1,80.0,55.0,0.0,0.0,80.0,25.0,UPI
E98A7F71,2026-01-16,16:11:15,Friday,No,P003,Paneer 200g,Dairy,Cheese,Amul,Refrigerated,1,85.0,60.0,6.5,5.53,79.47,19.47,UPI
5DF91266,2026-01-16,17:10:25,Friday,No,P027,Avocado,Produce,Fruit,Local,Produce,1,55.0,32.0,6.6,3.63,51.37,19.37,UPI
5DF91266,2026-01-16,17:10:25,Friday,No,P037,Vitamin C Supplements 30s,Seasonal,Health,Himalaya,Personal Care,1,195.0,95.0,7.5,14.62,180.38,85.38,UPI
5DF91266,2026-01-16,17:10:25,Friday,No,P025,Baby Spinach 150g,Produce,Leafy Green,Local,Produce,1,45.0,25.0,7.6,3.42,41.58,16.58,UPI
FAAD71E7,2026-01-16,17:22:08,Friday,No,P005,Butter 100g,Dairy,Butter,Amul,Refrigerated,1,55.0,40.0,8.7,4.78,50.22,10.22,UPI
F8743587,2026-01-16,17:28:04,Friday,No,P030,Travel Shampoo 100ml,Personal Care,Hair Care,Dove,Personal Care,1,75.0,46.0,9.1,6.83,68.17,22.17,Cash
9CE24D8A,2026-01-16,17:48:31,Friday,No,P017,Almond Milk 1L,Beverages,Plant Milk,Epigamia,Refrigerated,1,130.0,85.0,0.0,0.0,130.0,45.0,UPI
1EE9EF52,2026-01-16,17:49:19,Friday,No,P003,Paneer 200g,Dairy,Cheese,Amul,Refrigerated,1,85.0,60.0,0.0,0.0,85.0,25.0,UPI
B98EBCD8,2026-01-16,17:59:55,Friday,No,P037,Vitamin C Supplements 30s,Seasonal,Health,Himalaya,Personal Care,1,195.0,95.0,0.9,1.75,193.25,98.25,Cash
B98EBCD8,2026-01-16,17:59:55,Friday,No,P011,Cold Brew Coffee 250ml,Beverages,Coffee,Blue Tokai,Refrigerated,1,85.0,52.0,5.1,4.33,80.67,28.67,Cash
B98EBCD8,2026-01-16,17:59:55,Friday,No,P023,Roasted Peanuts 200g,Snacks,Nuts,Farmley,Snacks Aisle,1,75.0,46.0,0.0,0.0,75.0,29.0,Cash
ADFE930F,2026-01-16,18:09:53,Friday,No,P037,Vitamin C Supplements 30s,Seasonal,Health,Himalaya,Personal Care,1,195.0,95.0,0.0,0.0,195.0,100.0,UPI
D1A68C0A,2026-01-16,18:13:31,Friday,No,P009,Butter Croissant 4pk,Bakery,Pastry,La Boulange,Bakery Shelf,1,90.0,58.0,7.5,6.75,83.25,25.25,UPI
D1A68C0A,2026-01-16,18:13:31,Friday,No,P036,Hand Sanitizer 200ml,Seasonal,Hygiene,Dettol,Personal Care,1,95.0,52.0,0.0,0.0,95.0,43.0,UPI
D1A68C0A,2026-01-16,18:13:31,Friday,No,P034,Wool Winter Scarf,Seasonal,Winter Wear,Fabindia,Seasonal,1,499.0,200.0,8.6,42.91,456.09,256.09,UPI
AD8E1F0D,2026-01-16,18:20:43,Friday,No,P024,Bananas 6pk,Produce,Fruit,Local,Produce,1,40.0,22.0,6.9,2.76,37.24,15.24,Cash
AD8E1F0D,2026-01-16,18:20:43,Friday,No,P001,Whole Milk 1L,Dairy,Milk,Amul,Refrigerated,1,52.0,38.0,0.0,0.0,52.0,14.0,Cash
